Test Case Number,Test Case Name,True Positive,Result,CWE,Category,Evidence,Confidence,Source,DataFlow,Sink
750,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
750,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
750,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
751,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
751,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
751,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
751,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
751,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
751,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
751,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
752,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
752,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
752,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
752,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
752,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
752,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
752,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
753,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
753,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
753,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
753,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
753,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
753,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
753,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
754,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
754,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
755,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
755,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
756,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
756,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
757,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
757,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
758,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
758,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
759,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
759,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
760,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
760,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
761,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
761,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
762,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
762,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
763,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
763,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
763,,false,false,89,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,FB:89::SQL,0,null,null,null
764,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
764,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
765,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
765,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
766,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
766,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
767,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
767,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
768,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
768,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
769,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
769,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
770,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
770,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
770,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
771,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
771,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
771,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
772,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
772,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
772,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
773,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
773,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
773,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
774,,false,false,0,SERVLET_PARAMETER,FB:null::SECSP,0,null,null,null
774,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
774,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
775,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
775,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
775,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
775,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
776,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
776,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
776,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
776,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
777,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
777,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
777,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
777,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
778,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
778,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
778,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
778,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
779,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
779,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
779,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
779,,false,false,327,PADDING_ORACLE,FB:null::PADORA,0,null,null,null
779,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
779,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
779,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
780,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
780,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
781,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
781,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
781,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
781,,false,false,327,PADDING_ORACLE,FB:null::PADORA,0,null,null,null
781,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
781,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
781,,false,false,329,STATIC_IV,FB:329::STAIV,0,null,null,null
782,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
782,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
782,,false,false,327,DES_USAGE,FB:326::SECDU,0,null,null,null
782,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
782,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
783,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
783,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
784,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
784,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
785,,false,false,22,PATH_TRAVERSAL_OUT,FB:22::SECPTO,0,null,null,null
785,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
786,,false,false,22,PATH_TRAVERSAL_OUT,FB:22::SECPTO,0,null,null,null
786,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
787,,false,false,22,PATH_TRAVERSAL_OUT,FB:22::SECPTO,0,null,null,null
787,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
788,,false,false,22,PATH_TRAVERSAL_OUT,FB:22::SECPTO,0,null,null,null
788,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
789,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
789,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
789,,false,false,328,WEAK_MESSAGE_DIGEST_SHA1,FB:328::SECSHA1,0,null,null,null
790,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
790,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
790,,false,false,328,WEAK_MESSAGE_DIGEST_SHA1,FB:328::SECSHA1,0,null,null,null
791,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
791,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
792,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
792,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
793,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
793,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
794,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
794,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
794,,false,false,328,WEAK_MESSAGE_DIGEST_MD5,FB:328::SECMD5,0,null,null,null
795,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
795,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
796,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
796,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
797,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
797,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
798,,false,false,22,PATH_TRAVERSAL_IN,FB:22::SECPTI,0,null,null,null
798,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
799,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
799,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
800,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
800,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
801,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
801,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
802,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
802,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
803,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
803,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
804,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
804,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
805,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
805,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
806,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
806,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
807,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
807,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
808,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
808,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
809,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
809,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
810,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
810,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
811,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
811,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
812,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
812,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
813,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
813,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
814,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
814,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
815,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
815,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
816,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
816,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
817,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
817,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
817,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
817,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
817,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
817,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
817,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
817,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
818,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
818,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
818,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
818,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
818,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
818,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
818,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
818,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
819,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
819,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
819,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
819,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
819,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
819,,false,false,330,PREDICTABLE_RANDOM,FB:330::SECPR,0,null,null,null
819,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
819,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
820,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
820,,false,false,113,HTTP_RESPONSE_SPLITTING,FB:113::SECHRS,0,null,null,null
820,,false,false,614,INSECURE_COOKIE,FB:614::SECIC,0,null,null,null
820,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
821,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
821,,false,false,113,HTTP_RESPONSE_SPLITTING,FB:113::SECHRS,0,null,null,null
821,,false,false,614,INSECURE_COOKIE,FB:614::SECIC,0,null,null,null
821,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
822,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
822,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
823,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
823,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
824,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
824,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
825,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
825,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
826,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
826,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
827,,false,false,78,COMMAND_INJECTION,FB:78::SECCI,0,null,null,null
827,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
828,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
828,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
828,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
828,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
828,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
828,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
828,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
829,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
829,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
829,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
829,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
829,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
829,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
829,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
830,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
830,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
830,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
830,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
830,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
830,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
830,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
831,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
831,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
831,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
831,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
831,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
831,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
831,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
832,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
832,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
832,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
832,,false,false,0,COOKIE_USAGE,FB:null::SECCU,0,null,null,null
832,,false,false,0,HTTPONLY_COOKIE,FB:null::SECHOC,0,null,null,null
832,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
832,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
833,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
833,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
834,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
834,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
835,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
835,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
836,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
836,,false,false,501,TRUST_BOUNDARY_VIOLATION,FB:501::SECTBV,0,null,null,null
837,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
837,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
838,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
838,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
838,,false,false,89,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,FB:89::SQL,0,null,null,null
839,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
839,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
839,,false,false,89,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,FB:89::SQL,0,null,null,null
840,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
840,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
841,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
841,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
842,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
842,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
843,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
843,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
844,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
844,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
845,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
845,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
846,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
846,,false,false,89,SQL_INJECTION_SPRING_JDBC,FB:89::SECSQLISPRJDBC,0,null,null,null
847,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
847,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
847,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
848,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
848,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
848,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
849,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
849,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
849,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
850,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
850,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
850,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
851,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
851,,false,false,89,SQL_INJECTION_JDBC,FB:89::SECSQLIJDBC,0,null,null,null
851,,false,false,89,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,FB:89::SQL,0,null,null,null
852,,false,false,0,SERVLET_QUERY_STRING,FB:null::SECSSQ,0,null,null,null
852,,false,false,643,XPATH_INJECTION,FB:643::SECXPI,0,null,null,null
852,,false,false,79,XSS_SERVLET,FB:79::SECXSS2,0,null,null,null
853,,false,false,353,CIPHER_INTEGRITY,FB:353::CIPINT,0,null,null,null
